year,url,text
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: to wages and benefits disbursed between March 13, 2020, and September 30 or December 31 of 2021; however"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ely impacted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to 
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees, only wages paid to employees after March 12, 2020 and before January 1, 2021 may be treated as qual"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: in gross receipts during the eligibility periods (2020 and the 1st three quarters of 2021). The credit i
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  was signed into law by our President in March of 2020 as part of the massive $2.2T CARES Act. 
 If you "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: S Act. 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experience"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: or the ERC. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is clos"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: (See below for  ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U."
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: NO,   or solopreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look fo"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  you can get up to $5,000 per employee for all of 2020, and up to $7,000 per employee per quarter in Q1,"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ges an employer pays to employees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and b"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ss experienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inab"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: dated Appropriations Act (CAA) passed in December 2020 rectified that, enabling smaller businesses to se"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  eligible employer to an employee after March 12, 2020, and before January 1, 2021. For businesses that "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: RTC can be claimed for wages paid after March 12, 2020 and before January 1, 2021 (these dates can and d"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: r into your ERC, what the differences between the 2020 and 2021 programs are and how it applies to your "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s available for wage payments made from March 13, 2020 through December 31, 2020. Yes. The Employee Rete"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: nts made from March 13, 2020 through December 31, 2020. Yes. The Employee Retention Tax Credit (ERTC) ap"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: to wages and benefits disbursed between March 13, 2020, and September 30 or December 31 of 2021; however"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ely impacted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to 
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees, only wages paid to employees after March 12, 2020 and before January 1, 2021 may be treated as qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: 2019 OR did I experience a 20% revenue decline in 2021 as compared to the same calendar quarter in 2019?
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: 000 per employee per quarter in Q1, Q2, and Q3 of 2021.  . But that’s not what most businesses are actua"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and be an eligible employer you mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inability to"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: redit sunset date was moved from 12/31/21 to 9/30/2021; however, you can still file retroactively as lon"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: l claim the ERC for wages paid following June 30, 2021, and prior to January 1, 2022. You can also claim"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyee after March 12, 2020, and before January 1, 2021. For businesses that have experienced a significa"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s paid after March 12, 2020 and before January 1, 2021 (these dates can and do change, resulting in qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ur ERC, what the differences between the 2020 and 2021 programs are and how it applies to your business,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng wages paid to each employee through the end of 2021. To be eligible for the ERC credit, employers mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: arch 13, 2020, and September 30 or December 31 of 2021; however, companies can still send in application"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: aimed for each qualifying quarter from January 1, 2021, through June 30, 2021. For more information on h"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng quarter from January 1, 2021, through June 30, 2021. For more information on how to start the employe"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: cted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to the IRS,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyees after March 12, 2020 and before January 1, 2021 may be treated as qualified wages. The best thing"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: 2019 OR did I experience a 20% revenue decline in 2021 as compared to the same calendar quarter in 2019?
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: 000 per employee per quarter in Q1, Q2, and Q3 of 2021.  . But that’s not what most businesses are actua"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and be an eligible employer you mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inability to"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: redit sunset date was moved from 12/31/21 to 9/30/2021; however, you can still file retroactively as lon"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: l claim the ERC for wages paid following June 30, 2021, and prior to January 1, 2022. You can also claim"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyee after March 12, 2020, and before January 1, 2021. For businesses that have experienced a significa"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s paid after March 12, 2020 and before January 1, 2021 (these dates can and do change, resulting in qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ur ERC, what the differences between the 2020 and 2021 programs are and how it applies to your business,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng wages paid to each employee through the end of 2021. To be eligible for the ERC credit, employers mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: arch 13, 2020, and September 30 or December 31 of 2021; however, companies can still send in application"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: aimed for each qualifying quarter from January 1, 2021, through June 30, 2021. For more information on h"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng quarter from January 1, 2021, through June 30, 2021. For more information on how to start the employe"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: cted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to the IRS,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyees after March 12, 2020 and before January 1, 2021 may be treated as qualified wages. The best thing"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: in gross receipts during the eligibility periods (2020 and the 1st three quarters of 2021). The credit i
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  was signed into law by our President in March of 2020 as part of the massive $2.2T CARES Act. 
 If you "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: S Act. 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experience"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: or the ERC. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is clos"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: (See below for  ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U."
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: NO,   or solopreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look fo"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  you can get up to $5,000 per employee for all of 2020, and up to $7,000 per employee per quarter in Q1,"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ges an employer pays to employees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and b"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ss experienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inab"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: dated Appropriations Act (CAA) passed in December 2020 rectified that, enabling smaller businesses to se"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  eligible employer to an employee after March 12, 2020, and before January 1, 2021. For businesses that "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: RTC can be claimed for wages paid after March 12, 2020 and before January 1, 2021 (these dates can and d"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: r into your ERC, what the differences between the 2020 and 2021 programs are and how it applies to your "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s available for wage payments made from March 13, 2020 through December 31, 2020. Yes. The Employee Rete"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: nts made from March 13, 2020 through December 31, 2020. Yes. The Employee Retention Tax Credit (ERTC) ap"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: to wages and benefits disbursed between March 13, 2020, and September 30 or December 31 of 2021; however"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ely impacted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to 
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees, only wages paid to employees after March 12, 2020 and before January 1, 2021 may be treated as qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: 2019 OR did I experience a 20% revenue decline in 2021 as compared to the same calendar quarter in 2019?
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: 000 per employee per quarter in Q1, Q2, and Q3 of 2021.  . But that’s not what most businesses are actua"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and be an eligible employer you mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inability to"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: redit sunset date was moved from 12/31/21 to 9/30/2021; however, you can still file retroactively as lon"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: l claim the ERC for wages paid following June 30, 2021, and prior to January 1, 2022. You can also claim"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyee after March 12, 2020, and before January 1, 2021. For businesses that have experienced a significa"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s paid after March 12, 2020 and before January 1, 2021 (these dates can and do change, resulting in qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ur ERC, what the differences between the 2020 and 2021 programs are and how it applies to your business,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng wages paid to each employee through the end of 2021. To be eligible for the ERC credit, employers mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: arch 13, 2020, and September 30 or December 31 of 2021; however, companies can still send in application"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: aimed for each qualifying quarter from January 1, 2021, through June 30, 2021. For more information on h"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng quarter from January 1, 2021, through June 30, 2021. For more information on how to start the employe"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: cted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to the IRS,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyees after March 12, 2020 and before January 1, 2021 may be treated as qualified wages. The best thing"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: in gross receipts during the eligibility periods (2020 and the 1st three quarters of 2021). The credit i
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  was signed into law by our President in March of 2020 as part of the massive $2.2T CARES Act. 
 If you "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: S Act. 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experience"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: or the ERC. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is clos"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: (See below for  ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U."
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: NO,   or solopreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look fo"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  you can get up to $5,000 per employee for all of 2020, and up to $7,000 per employee per quarter in Q1,"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ges an employer pays to employees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and b"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ss experienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inab"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: dated Appropriations Act (CAA) passed in December 2020 rectified that, enabling smaller businesses to se"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  eligible employer to an employee after March 12, 2020, and before January 1, 2021. For businesses that "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: RTC can be claimed for wages paid after March 12, 2020 and before January 1, 2021 (these dates can and d"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: r into your ERC, what the differences between the 2020 and 2021 programs are and how it applies to your "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s available for wage payments made from March 13, 2020 through December 31, 2020. Yes. The Employee Rete"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: nts made from March 13, 2020 through December 31, 2020. Yes. The Employee Retention Tax Credit (ERTC) ap"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: to wages and benefits disbursed between March 13, 2020, and September 30 or December 31 of 2021; however"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ely impacted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to 
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees, only wages paid to employees after March 12, 2020 and before January 1, 2021 may be treated as qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: 2019 OR did I experience a 20% revenue decline in 2021 as compared to the same calendar quarter in 2019?
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: 000 per employee per quarter in Q1, Q2, and Q3 of 2021.  . But that’s not what most businesses are actua"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and be an eligible employer you mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inability to"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: redit sunset date was moved from 12/31/21 to 9/30/2021; however, you can still file retroactively as lon"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: l claim the ERC for wages paid following June 30, 2021, and prior to January 1, 2022. You can also claim"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyee after March 12, 2020, and before January 1, 2021. For businesses that have experienced a significa"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s paid after March 12, 2020 and before January 1, 2021 (these dates can and do change, resulting in qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ur ERC, what the differences between the 2020 and 2021 programs are and how it applies to your business,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng wages paid to each employee through the end of 2021. To be eligible for the ERC credit, employers mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: arch 13, 2020, and September 30 or December 31 of 2021; however, companies can still send in application"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: aimed for each qualifying quarter from January 1, 2021, through June 30, 2021. For more information on h"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng quarter from January 1, 2021, through June 30, 2021. For more information on how to start the employe"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: cted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to the IRS,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyees after March 12, 2020 and before January 1, 2021 may be treated as qualified wages. The best thing"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: in gross receipts during the eligibility periods (2020 and the 1st three quarters of 2021). The credit i
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  was signed into law by our President in March of 2020 as part of the massive $2.2T CARES Act. 
 If you "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: S Act. 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experience"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: or the ERC. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is clos"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: (See below for  ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U."
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: NO,   or solopreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look fo"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  you can get up to $5,000 per employee for all of 2020, and up to $7,000 per employee per quarter in Q1,"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ges an employer pays to employees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and b"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ss experienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inab"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: dated Appropriations Act (CAA) passed in December 2020 rectified that, enabling smaller businesses to se"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text:  eligible employer to an employee after March 12, 2020, and before January 1, 2021. For businesses that "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: RTC can be claimed for wages paid after March 12, 2020 and before January 1, 2021 (these dates can and d"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: r into your ERC, what the differences between the 2020 and 2021 programs are and how it applies to your "
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s available for wage payments made from March 13, 2020 through December 31, 2020. Yes. The Employee Rete"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: nts made from March 13, 2020 through December 31, 2020. Yes. The Employee Retention Tax Credit (ERTC) ap"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: to wages and benefits disbursed between March 13, 2020, and September 30 or December 31 of 2021; however"
2020,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ely impacted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to 
2020,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees, only wages paid to employees after March 12, 2020 and before January 1, 2021 may be treated as qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: 2019 OR did I experience a 20% revenue decline in 2021 as compared to the same calendar quarter in 2019?
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: 000 per employee per quarter in Q1, Q2, and Q3 of 2021.  . But that’s not what most businesses are actua"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ees after March 12, 2020, and prior to January 1, 2021. ➤ To qualify and be an eligible employer you mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ienced a partial or total shutdown during 2020 or 2021 (includes being limited by commerce, inability to"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: redit sunset date was moved from 12/31/21 to 9/30/2021; however, you can still file retroactively as lon"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: l claim the ERC for wages paid following June 30, 2021, and prior to January 1, 2022. You can also claim"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyee after March 12, 2020, and before January 1, 2021. For businesses that have experienced a significa"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: s paid after March 12, 2020 and before January 1, 2021 (these dates can and do change, resulting in qual"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ur ERC, what the differences between the 2020 and 2021 programs are and how it applies to your business,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng wages paid to each employee through the end of 2021. To be eligible for the ERC credit, employers mus"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: arch 13, 2020, and September 30 or December 31 of 2021; however, companies can still send in application"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: aimed for each qualifying quarter from January 1, 2021, through June 30, 2021. For more information on h"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ng quarter from January 1, 2021, through June 30, 2021. For more information on how to start the employe"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: cted by partial or total shutdowns during 2020 or 2021 or gross receipt reduction. According to the IRS,"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: loyees after March 12, 2020 and before January 1, 2021 may be treated as qualified wages. The best thing"
2019,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: s?    as compared to the same calendar quarter in 2019 OR did I experience a 20% revenue decline in 2021
2019,https://snacknation.com/blog/employee-retention-tax-credit/,main_text:  2021 as compared to the same calendar quarter in 2019?    that more than nominally affected my business
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: ility periods (2020 and the 1st three quarters of 2021). The credit is not available to individuals. Bec
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: . 
 If you had   W-2 employees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a r"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,main_text: yees on payroll in 2020-2021 or   W2 employees in 2021 AND you experienced a revenue decline (defined be
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: C. 👉 YES, you may   you kept employed in 2020 and 2021, but the average in the industry is closer to $12"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: ) “Only 8% of owners used ERTC in 2020 and 10% in 2021.” — ERC Today ❌ NO, the  . The U.S. Government ha"
2021,https://snacknation.com/blog/employee-retention-tax-credit/,"main_text: opreneur (must have paid W-2 pages in 2020 and/or 2021) ❌ NO,  . (See below, what to look for in a great"
